id,logic_score,math_score,art_score,english_score,interest_field,career_goal,study_time_per_week,current_level,Target_Course
2b5eddcc,4,7,6,8,IOT,Startup,< 2h,Beginner,Arduino Basic
c19c5bc7,8,8,5,7,Game,Competition,2-5h,Beginner,Competitive Programming (C++)
723c924c,7,5,2,4,AI/Data,Company,2-5h,Beginner,Python Basic
76a3039d,9,8,6,5,AI/Data,Company,5-10h,Advanced,Python for Data Science
ed23dea0,7,1,5,8,Game,Freelancer,< 2h,Beginner,Game Dev (Unity/C#)
4c94dcf4,6,6,6,8,Web,Competition,5-10h,Intermediate,Web Backend (PHP/Nodejs)
5fd1216b,6,8,5,8,Office,Startup,2-5h,Beginner,Tin hoc van phong
4fccd99f,5,5,3,8,IOT,Company,< 2h,Beginner,Arduino Basic
cb3d5195,9,7,6,5,Mobile App,Freelancer,2-5h,Intermediate,Flutter Cross-platform
aafebb83,6,8,2,3,Mobile App,Startup,< 2h,Beginner,Flutter Cross-platform
acd8f7b7,5,8,3,8,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
2db82662,9,9,5,7,AI/Data,Company,2-5h,Advanced,Python Basic
247c3bcd,4,8,5,3,Web,Freelancer,< 2h,Intermediate,Web Backend (PHP/Nodejs)
d0de14db,9,9,8,9,Office,Competition,2-5h,Intermediate,Competitive Programming (C++)
812760bf,7,6,1,2,IOT,Company,< 2h,Beginner,C/C++ for IoT
3a4f4851,8,1,5,7,Web,Freelancer,> 10h,Beginner,Web Backend (PHP/Nodejs)
2b57f7d3,6,5,4,7,IOT,Startup,< 2h,Intermediate,Arduino Basic
c9793e29,8,4,5,5,AI/Data,Startup,2-5h,Beginner,Python Basic
cea26fda,10,6,6,7,Mobile App,Company,5-10h,Advanced,Flutter Cross-platform
7847a04b,7,3,4,1,Web,Company,2-5h,Beginner,Frontend (HTML/CSS/JS)
b327ac24,4,5,7,9,Game,Company,5-10h,Intermediate,Game Design & Art
4b72c8ff,7,8,6,6,Web,Startup,2-5h,Intermediate,Web Backend (PHP/Nodejs)
87bb7df3,5,2,8,7,Office,Freelancer,2-5h,Beginner,Tin hoc van phong
cbb3b9cd,5,8,5,10,Mobile App,Startup,2-5h,Advanced,Flutter Cross-platform
13685dfa,8,8,5,6,IOT,Company,5-10h,Intermediate,C/C++ for IoT
bd92f532,8,5,8,4,Web,Startup,5-10h,Intermediate,Web Backend (PHP/Nodejs)
fba4a15e,7,6,5,8,AI/Data,Startup,5-10h,Intermediate,Python for Data Science
4a2c3750,2,1,4,4,Game,Competition,5-10h,Beginner,Scratch for Beginners
476d772e,6,8,7,5,AI/Data,Company,5-10h,Advanced,Python for Data Science
e40174b3,6,9,6,6,Game,Company,> 10h,Advanced,Game Dev (Unity/C#)
c6b660ee,8,6,5,5,AI/Data,Freelancer,5-10h,Intermediate,Python for Data Science
26e97019,1,2,8,5,Web,Company,5-10h,Beginner,Frontend (HTML/CSS/JS)
9bb91e66,9,4,7,8,AI/Data,Company,2-5h,Intermediate,Python for Data Science
cc9a47f4,9,3,3,3,Office,Freelancer,> 10h,Intermediate,Tin hoc van phong
37b54541,7,8,9,6,Game,Startup,< 2h,Intermediate,Game Design & Art
4f840672,5,7,6,8,Game,Freelancer,< 2h,Advanced,Game Dev (Unity/C#)
d68bee80,8,9,6,10,IOT,Company,5-10h,Advanced,C/C++ for IoT
9b4a47f3,7,7,3,1,IOT,Company,5-10h,Beginner,C/C++ for IoT
5b26124c,8,5,5,5,Office,Company,5-10h,Advanced,Tin hoc van phong
41df24be,7,3,4,5,IOT,Startup,2-5h,Beginner,C/C++ for IoT
7e68d04b,6,7,2,2,IOT,Company,5-10h,Beginner,Arduino Basic
1b682c51,8,2,4,8,Web,Freelancer,5-10h,Beginner,Web Backend (PHP/Nodejs)
59c155ff,7,3,6,9,Game,Company,> 10h,Intermediate,Game Dev (Unity/C#)
a602be2f,10,7,6,5,Game,Startup,> 10h,Advanced,Game Dev (Unity/C#)
a60baa2d,6,3,6,5,Office,Company,> 10h,Intermediate,Tin hoc van phong
978f3f8a,1,1,8,8,Web,Company,2-5h,Beginner,Frontend (HTML/CSS/JS)
d8e6cb7c,3,1,6,7,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
ba2e4fd7,5,8,6,5,Web,Company,2-5h,Advanced,Frontend (HTML/CSS/JS)
f1e4e915,8,7,6,5,Office,Startup,> 10h,Advanced,Tin hoc van phong
bc8b13ed,10,8,7,10,AI/Data,Company,2-5h,Advanced,Python Basic
2ae4bad1,1,4,4,2,Game,Freelancer,> 10h,Beginner,Scratch for Beginners
5ac12223,9,9,4,3,Office,Company,< 2h,Intermediate,Tin hoc van phong
37ac3c97,3,7,3,9,Mobile App,Company,2-5h,Intermediate,Android Basic
8dd67030,3,8,8,4,Office,Company,2-5h,Intermediate,Tin hoc van phong
47dedb3f,4,6,1,8,AI/Data,Freelancer,5-10h,Beginner,Python Basic
bc3710d6,8,7,7,8,AI/Data,Company,< 2h,Beginner,Python Basic
13680d2b,6,10,5,8,IOT,Startup,5-10h,Advanced,C/C++ for IoT
18917c48,5,2,6,5,Mobile App,Startup,< 2h,Beginner,Flutter Cross-platform
031551bf,6,7,7,6,Game,Freelancer,5-10h,Advanced,Game Dev (Unity/C#)
cb108caf,7,1,4,6,Web,Company,2-5h,Beginner,Web Backend (PHP/Nodejs)
c690ae67,6,5,4,4,Web,Competition,> 10h,Beginner,Web Backend (PHP/Nodejs)
21bf8848,8,8,9,3,Game,Freelancer,2-5h,Intermediate,Game Design & Art
11a9bf82,4,7,4,1,Web,Freelancer,> 10h,Beginner,Web Backend (PHP/Nodejs)
6e616632,8,9,6,9,IOT,Company,< 2h,Intermediate,C/C++ for IoT
ed1c0989,7,4,7,6,AI/Data,Company,2-5h,Beginner,Python Basic
18f64911,3,8,3,6,Mobile App,Freelancer,> 10h,Beginner,Android Basic
6d349df0,3,4,9,8,Web,Startup,< 2h,Intermediate,Frontend (HTML/CSS/JS)
f801faa4,9,10,7,5,Game,Company,5-10h,Advanced,Game Dev (Unity/C#)
2a036333,7,5,5,8,Game,Competition,< 2h,Intermediate,Game Dev (Unity/C#)
58d6844d,7,5,4,1,Game,Competition,5-10h,Beginner,Game Dev (Unity/C#)
193f23ee,6,7,9,6,Web,Freelancer,> 10h,Advanced,Fullstack Web (MERN)
eaf7f5a9,5,6,6,5,Web,Company,< 2h,Intermediate,Frontend (HTML/CSS/JS)
14446875,3,3,7,3,Game,Startup,2-5h,Intermediate,Game Design & Art
1d44439f,7,8,4,3,Game,Startup,2-5h,Beginner,Game Dev (Unity/C#)
bb3c5030,9,6,3,5,AI/Data,Startup,< 2h,Intermediate,Python for Data Science
0f56c6d0,9,8,10,9,Mobile App,Company,2-5h,Advanced,Flutter Cross-platform
06cac4d0,7,3,4,7,Game,Startup,2-5h,Intermediate,Game Dev (Unity/C#)
961aa605,7,8,2,2,Mobile App,Company,> 10h,Beginner,Flutter Cross-platform
6b3e33e8,9,6,7,5,Office,Freelancer,2-5h,Intermediate,Tin hoc van phong
fe34117b,6,2,8,1,Office,Competition,2-5h,Beginner,Tin hoc van phong
0f009e40,5,3,6,7,Game,Company,< 2h,Beginner,Scratch for Beginners
50d42564,7,5,6,7,Web,Company,5-10h,Advanced,Fullstack Web (MERN)
84198372,8,4,5,9,IOT,Company,2-5h,Intermediate,C/C++ for IoT
8b7dbfa2,8,5,6,6,IOT,Startup,5-10h,Advanced,Arduino Basic
2fd57293,3,8,6,3,Office,Startup,2-5h,Beginner,Tin hoc van phong
ceeb6db2,8,9,9,3,Mobile App,Company,2-5h,Intermediate,Flutter Cross-platform
8a8f6fed,5,8,5,5,AI/Data,Competition,< 2h,Intermediate,Python for Data Science
ae87377b,9,9,7,8,Game,Competition,2-5h,Intermediate,Competitive Programming (C++)
1db862df,4,5,2,8,AI/Data,Company,2-5h,Beginner,Python Basic
f8d58315,4,8,5,3,Office,Company,2-5h,Intermediate,Tin hoc van phong
7bf41c68,2,6,8,7,Game,Startup,< 2h,Beginner,Game Design & Art
e658d458,7,7,4,5,AI/Data,Competition,< 2h,Intermediate,Competitive Programming (C++)
1d396699,7,7,6,6,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
d98fa239,2,8,4,1,Game,Startup,> 10h,Beginner,Scratch for Beginners
5acc4b59,7,10,9,5,Mobile App,Competition,5-10h,Advanced,Flutter Cross-platform
b6c54a82,9,5,5,7,AI/Data,Company,2-5h,Advanced,Python Basic
82fd0249,6,5,3,8,Web,Freelancer,> 10h,Intermediate,Frontend (HTML/CSS/JS)
49a83071,7,7,6,4,AI/Data,Competition,2-5h,Beginner,Competitive Programming (C++)
e3d46cef,8,4,4,8,AI/Data,Freelancer,< 2h,Intermediate,Python for Data Science
bff2fadb,5,7,5,4,Office,Company,> 10h,Intermediate,Tin hoc van phong
f3d43f84,7,5,5,4,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
cef3266f,5,6,6,5,AI/Data,Company,> 10h,Advanced,Python Basic
cc1c4de3,9,5,3,3,AI/Data,Company,5-10h,Intermediate,Python for Data Science
7b58ed07,7,2,7,4,Web,Freelancer,2-5h,Beginner,Frontend (HTML/CSS/JS)
9c8b419c,6,6,1,8,IOT,Startup,2-5h,Beginner,Arduino Basic
6c90df1e,7,4,3,7,Web,Freelancer,< 2h,Beginner,Web Backend (PHP/Nodejs)
be0abe21,7,4,9,9,Web,Competition,5-10h,Intermediate,Fullstack Web (MERN)
988a0dc2,2,1,1,8,Office,Company,2-5h,Beginner,Tin hoc van phong
edc2aae1,9,7,6,7,Office,Company,> 10h,Intermediate,Tin hoc van phong
d2cedbf8,2,2,6,4,Office,Company,5-10h,Beginner,Tin hoc van phong
c5ccb33b,4,6,1,2,Mobile App,Freelancer,5-10h,Beginner,Android Basic
b1d298c4,5,4,6,4,Mobile App,Startup,2-5h,Beginner,Flutter Cross-platform
322e0ab5,4,3,8,1,Game,Company,< 2h,Beginner,Scratch for Beginners
156d4aa0,6,4,6,3,IOT,Freelancer,5-10h,Intermediate,Arduino Basic
7df16b38,6,5,5,10,Game,Freelancer,5-10h,Advanced,Scratch for Beginners
1c9aa725,4,4,5,3,IOT,Freelancer,> 10h,Intermediate,Arduino Basic
94f21f1d,6,4,6,5,Game,Company,2-5h,Intermediate,Game Dev (Unity/C#)
0619b1b4,5,9,5,5,Game,Freelancer,2-5h,Advanced,Game Dev (Unity/C#)
b300a6a8,7,7,7,9,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
3e55110e,9,9,9,9,Mobile App,Freelancer,2-5h,Advanced,Flutter Cross-platform
f45a1dd1,7,7,3,7,Web,Company,< 2h,Beginner,Web Backend (PHP/Nodejs)
bb821618,3,8,6,5,Game,Startup,2-5h,Intermediate,Scratch for Beginners
f353ec18,8,8,5,3,Game,Startup,< 2h,Intermediate,Game Dev (Unity/C#)
265696ec,5,8,4,4,Web,Company,5-10h,Beginner,Web Backend (PHP/Nodejs)
44e92bab,1,7,6,3,Office,Company,< 2h,Beginner,Tin hoc van phong
5a32d69b,3,8,3,9,Web,Company,< 2h,Intermediate,Frontend (HTML/CSS/JS)
5b565d65,5,5,8,7,Office,Company,5-10h,Advanced,Tin hoc van phong
e0871969,3,8,4,8,IOT,Freelancer,5-10h,Beginner,Arduino Basic
b335212a,2,1,7,5,Game,Company,2-5h,Beginner,Game Design & Art
20324c33,2,3,3,1,Web,Freelancer,< 2h,Beginner,Web Backend (PHP/Nodejs)
bd452ff6,6,5,8,4,Game,Competition,2-5h,Intermediate,Game Design & Art
849977d5,10,7,5,8,Web,Competition,> 10h,Advanced,Competitive Programming (C++)
5141c0d5,7,4,2,7,Mobile App,Startup,< 2h,Beginner,Flutter Cross-platform
248e0ecd,7,8,10,10,Mobile App,Freelancer,5-10h,Advanced,Flutter Cross-platform
cadf4313,8,5,8,9,Office,Startup,2-5h,Advanced,Tin hoc van phong
e547b407,3,2,8,6,Office,Freelancer,5-10h,Beginner,Tin hoc van phong
767b0d2d,8,9,10,10,Office,Company,5-10h,Advanced,Tin hoc van phong
c7d821b0,4,8,8,8,Game,Startup,> 10h,Intermediate,Game Design & Art
4cbece7d,8,6,6,9,Mobile App,Company,2-5h,Intermediate,Flutter Cross-platform
26d8deda,5,1,5,1,Mobile App,Competition,2-5h,Beginner,Flutter Cross-platform
5380b1bc,5,10,6,6,Office,Company,2-5h,Advanced,Tin hoc van phong
dd405dbd,8,9,7,3,Mobile App,Freelancer,< 2h,Intermediate,Flutter Cross-platform
77a43ee2,7,5,6,5,Game,Competition,< 2h,Advanced,Game Design & Art
5481491f,6,6,5,7,IOT,Startup,< 2h,Intermediate,C/C++ for IoT
f24eea27,5,8,9,8,Office,Startup,> 10h,Advanced,Tin hoc van phong
30eb6606,5,5,4,6,Office,Freelancer,< 2h,Beginner,Tin hoc van phong
01a85187,4,7,5,8,IOT,Startup,2-5h,Intermediate,Arduino Basic
14539755,5,10,6,10,IOT,Freelancer,5-10h,Advanced,C/C++ for IoT
1f3476de,4,4,3,1,Mobile App,Company,< 2h,Beginner,Android Basic
a2ed70f5,7,10,9,10,Web,Startup,5-10h,Advanced,Fullstack Web (MERN)
8102084e,7,3,3,5,Mobile App,Company,5-10h,Beginner,Flutter Cross-platform
6c373118,2,8,4,4,Game,Company,2-5h,Beginner,Scratch for Beginners
41a089b7,5,3,6,8,Web,Competition,2-5h,Intermediate,Frontend (HTML/CSS/JS)
56165285,8,7,6,6,Game,Competition,< 2h,Advanced,Competitive Programming (C++)
773d7ba8,4,4,5,2,AI/Data,Competition,< 2h,Beginner,Python Basic
1cb641ac,3,7,6,7,IOT,Company,< 2h,Beginner,Arduino Basic
79d2a067,4,1,5,2,Office,Freelancer,5-10h,Beginner,Tin hoc van phong
fe6f3910,7,4,2,7,AI/Data,Competition,< 2h,Beginner,Python Basic
5613b1cf,6,3,2,3,Mobile App,Company,2-5h,Beginner,Flutter Cross-platform
e2fb3f4b,10,5,9,5,Game,Competition,< 2h,Advanced,Game Dev (Unity/C#)
b8f3c9c1,2,3,6,4,Game,Freelancer,2-5h,Beginner,Scratch for Beginners
cedbc65b,3,1,2,8,Mobile App,Freelancer,2-5h,Beginner,Android Basic
2333f0b7,3,2,5,6,Game,Company,2-5h,Beginner,Scratch for Beginners
05151ef9,5,2,3,2,Mobile App,Company,> 10h,Beginner,Flutter Cross-platform
ff455983,7,4,2,7,IOT,Startup,< 2h,Beginner,C/C++ for IoT
6278046c,8,4,3,7,AI/Data,Company,< 2h,Beginner,Python Basic
70c68d72,6,7,9,3,Web,Company,> 10h,Intermediate,Web Backend (PHP/Nodejs)
cd0aa635,4,8,3,7,Mobile App,Freelancer,> 10h,Intermediate,Flutter Cross-platform
428b6a55,10,6,5,8,Office,Freelancer,> 10h,Advanced,Tin hoc van phong
b2532547,7,7,9,6,Web,Competition,2-5h,Advanced,Competitive Programming (C++)
f26375e9,2,3,4,2,Game,Company,2-5h,Beginner,Scratch for Beginners
8b33aee7,7,7,4,4,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
885b4257,3,5,5,5,Web,Startup,< 2h,Beginner,Web Backend (PHP/Nodejs)
4a35817f,6,7,3,2,IOT,Company,> 10h,Beginner,Arduino Basic
18e1f183,7,5,6,8,Office,Startup,> 10h,Intermediate,Tin hoc van phong
a517c05f,8,7,4,1,AI/Data,Company,2-5h,Beginner,Python Basic
c3e1aabd,6,5,3,5,Office,Freelancer,2-5h,Beginner,Tin hoc van phong
0c08e685,7,8,4,4,IOT,Startup,2-5h,Beginner,Arduino Basic
f2a4cb90,8,8,10,7,Game,Freelancer,< 2h,Advanced,Game Dev (Unity/C#)
1de39be5,4,3,9,9,Mobile App,Freelancer,2-5h,Intermediate,Flutter Cross-platform
0842419c,8,4,8,4,Office,Company,2-5h,Beginner,Tin hoc van phong
b7d20cd0,4,7,2,7,AI/Data,Startup,< 2h,Beginner,Python Basic
f2c71d1e,9,5,7,5,Office,Startup,< 2h,Advanced,Tin hoc van phong
4c655378,6,10,5,9,IOT,Freelancer,> 10h,Advanced,C/C++ for IoT
2f21dc80,6,3,5,3,Web,Freelancer,2-5h,Intermediate,Frontend (HTML/CSS/JS)
1faac924,5,1,5,2,Web,Freelancer,< 2h,Beginner,Web Backend (PHP/Nodejs)
68d8b954,10,7,5,9,Game,Company,5-10h,Advanced,Game Dev (Unity/C#)
21644d20,8,8,5,5,IOT,Startup,2-5h,Advanced,C/C++ for IoT
5ae0634d,6,8,5,1,Office,Company,2-5h,Beginner,Tin hoc van phong
a32e5578,7,10,6,5,AI/Data,Company,< 2h,Advanced,Python Basic
369406dc,6,6,5,8,IOT,Freelancer,< 2h,Intermediate,C/C++ for IoT
bb3243ec,6,5,6,7,Mobile App,Startup,2-5h,Advanced,Flutter Cross-platform
f6472a14,2,3,7,3,Game,Company,2-5h,Beginner,Scratch for Beginners
231ff552,1,6,6,1,Office,Competition,< 2h,Beginner,Tin hoc van phong
8b1d15c2,4,4,5,8,AI/Data,Freelancer,2-5h,Beginner,Python Basic
5c181f02,7,5,6,6,AI/Data,Company,< 2h,Advanced,Python Basic
a564a283,4,7,6,5,IOT,Company,2-5h,Intermediate,Arduino Basic
ad838521,5,9,5,8,IOT,Freelancer,< 2h,Intermediate,C/C++ for IoT
8e68db3c,6,8,7,3,Web,Company,> 10h,Beginner,Fullstack Web (MERN)
3450c7be,5,3,5,8,Office,Company,< 2h,Intermediate,Tin hoc van phong
e6968188,3,3,6,4,Game,Company,< 2h,Intermediate,Scratch for Beginners
5a8e9f43,6,8,2,3,IOT,Company,> 10h,Beginner,Arduino Basic
f2a371f8,7,6,7,10,Game,Freelancer,< 2h,Advanced,Game Dev (Unity/C#)
6c90dfe4,9,3,7,5,Office,Freelancer,> 10h,Intermediate,Tin hoc van phong
5c2b9916,3,2,4,2,Game,Startup,5-10h,Beginner,Game Dev (Unity/C#)
f10a017d,9,8,4,5,Mobile App,Competition,5-10h,Intermediate,Competitive Programming (C++)
8b96ef0a,5,10,7,10,Mobile App,Startup,< 2h,Advanced,Flutter Cross-platform
a94fcb69,6,6,3,8,AI/Data,Company,2-5h,Beginner,Python Basic
f86f1573,9,8,5,9,Game,Company,> 10h,Advanced,Game Dev (Unity/C#)
b09620ce,6,8,7,6,Game,Company,2-5h,Intermediate,Game Design & Art
ab4070cd,7,3,2,4,IOT,Competition,< 2h,Beginner,C/C++ for IoT
826ea493,4,4,5,4,Web,Startup,< 2h,Intermediate,Frontend (HTML/CSS/JS)
db707241,10,10,7,5,Mobile App,Startup,< 2h,Advanced,Flutter Cross-platform
a1ff7746,7,1,8,7,Web,Startup,< 2h,Beginner,Frontend (HTML/CSS/JS)
1512dbfb,7,5,5,8,IOT,Competition,> 10h,Advanced,Arduino Basic
35df3d7c,4,6,7,6,AI/Data,Competition,5-10h,Beginner,Python Basic
69a3e7c0,6,4,2,2,IOT,Startup,2-5h,Beginner,Arduino Basic
3f7e28fb,8,8,7,3,Mobile App,Freelancer,< 2h,Beginner,Flutter Cross-platform
ea6c1613,2,1,5,7,Game,Startup,< 2h,Beginner,Scratch for Beginners
2d21cec2,7,6,5,2,Mobile App,Company,5-10h,Beginner,Flutter Cross-platform
9fdc3dde,6,9,10,10,Mobile App,Freelancer,2-5h,Advanced,Flutter Cross-platform
fe044ccb,2,6,6,7,Web,Company,> 10h,Beginner,Frontend (HTML/CSS/JS)
08f133e4,10,9,7,9,Game,Startup,5-10h,Advanced,Game Dev (Unity/C#)
0b4ae690,3,4,3,2,Mobile App,Freelancer,5-10h,Beginner,Flutter Cross-platform
c564aaa1,7,8,3,1,Web,Competition,> 10h,Beginner,Competitive Programming (C++)
b3a31fdb,8,4,3,1,Office,Freelancer,2-5h,Beginner,Tin hoc van phong
793c23d8,7,7,6,5,AI/Data,Freelancer,2-5h,Advanced,Python Basic
57ecacb7,5,6,3,6,IOT,Company,> 10h,Intermediate,Arduino Basic
4dbc4d2a,4,3,6,6,Game,Startup,5-10h,Beginner,Scratch for Beginners
2a75d0a3,4,5,1,8,AI/Data,Competition,< 2h,Beginner,Python for Data Science
d0792b6b,7,9,5,6,AI/Data,Company,< 2h,Intermediate,Python for Data Science
bcb04a25,10,9,9,8,Web,Competition,< 2h,Advanced,Competitive Programming (C++)
8a3aeb39,6,7,5,7,Game,Startup,2-5h,Beginner,Game Dev (Unity/C#)
103e3b4d,5,4,1,7,AI/Data,Freelancer,< 2h,Beginner,Python Basic
466fe8e5,8,8,7,1,Mobile App,Company,5-10h,Beginner,Flutter Cross-platform
888e1e53,6,5,6,9,AI/Data,Startup,< 2h,Intermediate,Python Basic
466de8d9,8,8,8,4,Game,Freelancer,2-5h,Intermediate,Scratch for Beginners
57419b37,4,4,4,5,Game,Startup,5-10h,Intermediate,Game Design & Art
842da2aa,7,8,6,1,Web,Company,> 10h,Beginner,Web Backend (PHP/Nodejs)
eabb24e2,7,3,8,8,Office,Startup,2-5h,Beginner,Tin hoc van phong
7a3e66e0,2,3,1,7,Office,Competition,2-5h,Beginner,Tin hoc van phong
cefbd7b2,4,3,4,2,IOT,Company,5-10h,Beginner,Arduino Basic
f316d87b,6,4,5,3,AI/Data,Startup,2-5h,Beginner,Python Basic
176a8bfc,8,3,5,7,Game,Company,< 2h,Beginner,Scratch for Beginners
21430d7b,10,7,5,9,Game,Startup,2-5h,Advanced,Game Dev (Unity/C#)
6d82ae2b,6,7,3,4,IOT,Company,5-10h,Intermediate,C/C++ for IoT
c0e1de58,1,6,8,6,Web,Company,5-10h,Beginner,Frontend (HTML/CSS/JS)
5fdd81f7,5,4,9,9,Game,Startup,< 2h,Intermediate,Game Design & Art
d1547fc7,7,7,3,8,AI/Data,Startup,2-5h,Intermediate,Python for Data Science
93175d27,3,8,6,5,Web,Startup,< 2h,Beginner,Web Backend (PHP/Nodejs)
f5df8d05,5,8,7,8,AI/Data,Freelancer,2-5h,Beginner,Python Basic
d5660453,6,6,3,3,Office,Company,> 10h,Intermediate,Tin hoc van phong
80e1d8dc,8,7,2,6,Mobile App,Freelancer,< 2h,Beginner,Flutter Cross-platform
386cc2b9,3,5,2,3,IOT,Startup,2-5h,Beginner,Arduino Basic
f257562a,4,5,6,4,AI/Data,Company,< 2h,Beginner,Python Basic
f50cbc74,8,7,3,4,AI/Data,Freelancer,5-10h,Beginner,Python for Data Science
e88680fd,7,8,7,6,AI/Data,Startup,> 10h,Beginner,Python Basic
5f461825,8,7,7,6,AI/Data,Competition,< 2h,Intermediate,Python for Data Science
85680223,4,6,1,5,IOT,Company,2-5h,Beginner,Arduino Basic
9323172f,8,6,5,3,AI/Data,Company,2-5h,Intermediate,Python for Data Science
71d84cf0,7,9,7,9,Mobile App,Company,5-10h,Intermediate,Flutter Cross-platform
171dffb0,5,5,7,8,Game,Company,< 2h,Intermediate,Game Design & Art
35083ef2,8,8,7,4,AI/Data,Freelancer,2-5h,Beginner,Python Basic
d0e8a535,7,9,3,5,Web,Startup,< 2h,Intermediate,Web Backend (PHP/Nodejs)
c8ac3b41,6,6,2,1,AI/Data,Startup,> 10h,Beginner,Python Basic
f1fe233a,3,6,5,7,Game,Freelancer,< 2h,Intermediate,Scratch for Beginners
129fc627,4,5,2,7,AI/Data,Freelancer,< 2h,Beginner,Python Basic
b0c3e64c,1,8,6,2,Web,Freelancer,< 2h,Beginner,Fullstack Web (MERN)
87d5c4ad,3,2,8,1,Game,Freelancer,< 2h,Beginner,Scratch for Beginners
e1a4dd22,8,7,6,3,AI/Data,Freelancer,5-10h,Beginner,Python Basic
40aa6fdb,3,4,5,4,IOT,Startup,2-5h,Intermediate,Arduino Basic
18359c30,4,6,3,4,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
cf413d58,6,6,4,4,Mobile App,Company,5-10h,Beginner,Flutter Cross-platform
604f3ebc,4,9,3,4,IOT,Startup,2-5h,Intermediate,C/C++ for IoT
d3f5f998,10,7,10,10,Game,Company,< 2h,Advanced,Game Dev (Unity/C#)
332ebb2a,8,8,7,8,Game,Competition,< 2h,Intermediate,Competitive Programming (C++)
9934a430,5,8,4,6,Office,Company,2-5h,Intermediate,Tin hoc van phong
82fa2f07,4,8,4,2,Mobile App,Competition,2-5h,Beginner,Android Basic
66fbbda2,3,7,7,6,Mobile App,Company,2-5h,Intermediate,Android Basic
44aaae32,5,7,5,8,Mobile App,Company,< 2h,Advanced,Flutter Cross-platform
261aa64d,3,3,4,5,Mobile App,Startup,< 2h,Beginner,Android Basic
1f9e5f1f,4,8,5,2,AI/Data,Startup,2-5h,Beginner,Python Basic
a08f758c,3,7,6,1,Office,Freelancer,5-10h,Beginner,Tin hoc van phong
5ad4b1bd,8,8,5,8,AI/Data,Startup,2-5h,Intermediate,Python for Data Science
c18548e3,8,9,8,7,Game,Freelancer,2-5h,Intermediate,Game Design & Art
698e43b1,7,5,8,2,Mobile App,Company,2-5h,Beginner,Flutter Cross-platform
3a3a238c,4,9,8,6,Office,Company,5-10h,Intermediate,Tin hoc van phong
3a8266d8,8,8,4,3,Game,Company,> 10h,Beginner,Game Dev (Unity/C#)
3dc70c27,4,2,4,2,Web,Freelancer,5-10h,Beginner,Web Backend (PHP/Nodejs)
83517fef,6,8,2,4,Mobile App,Startup,2-5h,Beginner,Flutter Cross-platform
af388ff5,4,7,7,3,Web,Freelancer,2-5h,Intermediate,Frontend (HTML/CSS/JS)
97251e8a,4,9,3,6,Web,Startup,5-10h,Intermediate,Web Backend (PHP/Nodejs)
d65e7435,1,2,7,7,Game,Freelancer,5-10h,Beginner,Game Design & Art
6c263bc4,8,9,8,8,Office,Competition,5-10h,Advanced,Competitive Programming (C++)
c7ab9a30,1,7,6,4,Office,Startup,< 2h,Beginner,Tin hoc van phong
d042dac2,5,8,7,9,Web,Startup,< 2h,Intermediate,Web Backend (PHP/Nodejs)
1b1e36d6,9,8,5,10,Mobile App,Company,> 10h,Advanced,Flutter Cross-platform
710b3af0,9,9,7,8,Office,Company,< 2h,Advanced,Tin hoc van phong
4c0e6ec9,8,8,5,5,AI/Data,Company,2-5h,Beginner,Python Basic
a4f94395,5,6,7,5,Web,Startup,< 2h,Advanced,Frontend (HTML/CSS/JS)
1e3f60c0,3,5,5,4,Web,Company,2-5h,Beginner,Web Backend (PHP/Nodejs)
51c091fd,8,6,6,7,Web,Competition,2-5h,Advanced,Fullstack Web (MERN)
82a296e5,3,3,8,3,Game,Company,5-10h,Intermediate,Game Design & Art
a00954d5,2,1,7,4,Web,Competition,5-10h,Beginner,Frontend (HTML/CSS/JS)
d927bb73,1,1,2,3,Office,Company,5-10h,Beginner,Tin hoc van phong
db68f75e,8,7,9,9,Web,Freelancer,5-10h,Advanced,Fullstack Web (MERN)
3d7bb09c,7,6,10,6,Web,Freelancer,> 10h,Advanced,Fullstack Web (MERN)
afa9cb69,10,10,6,10,Mobile App,Company,< 2h,Advanced,Flutter Cross-platform
4c71c716,10,10,8,9,Office,Freelancer,5-10h,Advanced,Tin hoc van phong
ed94cc1b,6,5,7,5,Office,Company,2-5h,Beginner,Tin hoc van phong
3baefb01,8,9,7,5,Office,Company,2-5h,Advanced,Tin hoc van phong
953b117a,4,1,6,2,Game,Competition,> 10h,Beginner,Scratch for Beginners
9e50701e,4,8,6,4,IOT,Freelancer,2-5h,Intermediate,C/C++ for IoT
aefdafdc,7,5,4,4,AI/Data,Freelancer,< 2h,Beginner,Python Basic
e1cd1b85,3,4,7,9,Office,Startup,2-5h,Intermediate,Tin hoc van phong
bbc06c0a,6,6,6,10,Office,Company,5-10h,Advanced,Tin hoc van phong
c7bb223b,5,5,4,5,Office,Startup,< 2h,Beginner,Tin hoc van phong
793e89b4,8,5,8,6,Mobile App,Startup,2-5h,Advanced,Flutter Cross-platform
